t,e,u,w0,w1,w2,w3,y, ,r: 1, Kp: 100, Ti: 0, Td: 0
0.502000,0.656888,65.688783,8035.097570,8016.012669,7996.659803,7977.038800,0.343949
0.504000,0.656051,65.605067,8053.914700,8035.097570,8016.012669,7996.659803,0.344775
0.506000,0.655225,65.522503,8072.464284,8053.914700,8035.097570,8016.012669,0.345589
0.508000,0.654411,65.441089,8090.746570,8072.464284,8053.914700,8035.097570,0.346392
0.510000,0.653608,65.360825,8108.761835,8090.746570,8072.464284,8053.914700,0.347183
0.512000,0.652817,65.281710,8126.510380,8108.761835,8090.746570,8072.464284,0.347963
0.514000,0.652037,65.203743,8143.992533,8126.510380,8108.761835,8090.746570,0.348731
0.516000,0.651269,65.126922,8161.208647,8143.992533,8126.510380,8108.761835,0.349488
0.518000,0.650512,65.051246,8178.159099,8161.208647,8143.992533,8126.510380,0.350233
0.520000,0.649767,64.976713,8194.844294,8178.159099,8161.208647,8143.992533,0.350967
0.522000,0.649033,64.903323,8211.264659,8194.844294,8178.159099,8161.208647,0.351689
0.524000,0.648311,64.831073,8227.420646,8211.264659,8194.844294,8178.159099,0.352400
0.526000,0.647600,64.759962,8243.312733,8227.420646,8211.264659,8194.844294,0.353100
0.528000,0.646900,64.689988,8258.941418,8243.312733,8227.420646,8211.264659,0.353789
0.530000,0.646211,64.621148,8274.307228,8258.941418,8243.312733,8227.420646,0.354466
0.532000,0.645534,64.553441,8289.410709,8274.307228,8258.941418,8243.312733,0.355131
0.534000,0.644869,64.486864,8304.252433,8289.410709,8274.307228,8258.941418,0.355786
0.536000,0.644214,64.421415,8318.832993,8304.252433,8289.410709,8274.307228,0.356429
0.538000,0.643571,64.357092,8333.153006,8318.832993,8304.252433,8289.410709,0.357061
0.540000,0.642939,64.293893,8347.213111,8333.153006,8318.832993,8304.252433,0.357682
0.542000,0.642318,64.231814,8361.013970,8347.213111,8333.153006,8318.832993,0.358291
0.544000,0.641709,64.170852,8374.556266,8361.013970,8347.213111,8333.153006,0.358890
0.546000,0.641110,64.111006,8387.840703,8374.556266,8361.013970,8347.213111,0.359477
0.548000,0.640523,64.052272,8400.868009,8387.840703,8374.556266,8361.013970,0.360054
0.550000,0.639946,63.994648,8413.638930,8400.868009,8387.840703,8374.556266,0.360619
0.552000,0.639381,63.938129,8426.154235,8413.638930,8400.868009,8387.840703,0.361173
0.554000,0.638827,63.882714,8438.414714,8426.154235,8413.638930,8400.868009,0.361716
0.556000,0.638284,63.828398,8450.421176,8438.414714,8426.154235,8413.638930,0.362248
0.558000,0.637752,63.775179,8462.174452,8450.421176,8438.414714,8426.154235,0.362769
0.560000,0.637231,63.723053,8473.675389,8462.174452,8450.421176,8438.414714,0.363280
0.562000,0.636720,63.672016,8484.924859,8473.675389,8462.174452,8450.421176,0.363779
0.564000,0.636221,63.622065,8495.923750,8484.924859,8473.675389,8462.174452,0.364268
0.566000,0.635732,63.573196,8506.672970,8495.923750,8484.924859,8473.675389,0.364746
0.568000,0.635254,63.525406,8517.173446,8506.672970,8495.923750,8484.924859,0.365213
0.570000,0.634787,63.478690,8527.426123,8517.173446,8506.672970,8495.923750,0.365670
0.572000,0.634330,63.433045,8537.431965,8527.426123,8517.173446,8506.672970,0.366115
0.574000,0.633885,63.388466,8547.191954,8537.431965,8527.426123,8517.173446,0.366551
0.576000,0.633449,63.344949,8556.707091,8547.191954,8537.431965,8527.426123,0.366975
0.578000,0.633025,63.302491,8565.978393,8556.707091,8547.191954,8537.431965,0.367389
0.580000,0.632611,63.261087,8575.006894,8565.978393,8556.707091,8547.191954,0.367793
0.582000,0.632207,63.220733,8583.793647,8575.006894,8565.978393,8556.707091,0.368186
0.584000,0.631814,63.181424,8592.339721,8583.793647,8575.006894,8565.978393,0.368568
0.586000,0.631432,63.143156,8600.646202,8592.339721,8583.793647,8575.006894,0.368941
0.588000,0.631059,63.105923,8608.714191,8600.646202,8592.339721,8583.793647,0.369303
0.590000,0.630697,63.069723,8616.544806,8608.714191,8600.646202,8592.339721,0.369655
0.592000,0.630345,63.034549,8624.139181,8616.544806,8608.714191,8600.646202,0.369996
0.594000,0.630004,63.000398,8631.498467,8624.139181,8616.544806,8608.714191,0.370327
0.596000,0.629673,62.967264,8638.623827,8631.498467,8624.139181,8616.544806,0.370649
0.598000,0.629351,62.935142,8645.516441,8638.623827,8631.498467,8624.139181,0.370960
0.600000,0.629040,62.904028,8652.177506,8645.516441,8638.623827,8631.498467,0.371261
0.602000,0.628739,62.873916,8658.608229,8652.177506,8645.516441,8638.623827,0.371552
0.604000,0.628448,62.844801,8664.809836,8658.608229,8652.177506,8645.516441,0.371833
0.606000,0.628167,62.816679,8670.783563,8664.809836,8658.608229,8652.177506,0.372105
0.608000,0.627895,62.789543,8676.530663,8670.783563,8664.809836,8658.608229,0.372366
0.610000,0.627634,62.763389,8682.052402,8676.530663,8670.783563,8664.809836,0.372618
0.612000,0.627382,62.738212,8687.350057,8682.052402,8676.530663,8670.783563,0.372860
0.614000,0.627140,62.714005,8692.424922,8687.350057,8682.052402,8676.530663,0.373092
0.616000,0.626908,62.690763,8697.278300,8692.424922,8687.350057,8682.052402,0.373315
0.618000,0.626685,62.668482,8701.911510,8697.278300,8692.424922,8687.350057,0.373528
0.620000,0.626472,62.647155,8706.325880,8701.911510,8697.278300,8692.424922,0.373732
0.622000,0.626268,62.626776,8710.522755,8706.325880,8701.911510,8697.278300,0.373927
0.624000,0.626073,62.607340,8714.503486,8710.522755,8706.325880,8701.911510,0.374112
0.626000,0.625888,62.588842,8718.269441,8714.503486,8710.522755,8706.325880,0.374287
0.628000,0.625713,62.571275,8721.821995,8718.269441,8714.503486,8710.522755,0.374454
0.630000,0.625546,62.554634,8725.162537,8721.821995,8718.269441,8714.503486,0.374611
0.632000,0.625389,62.538912,8728.292467,8725.162537,8721.821995,8718.269441,0.374759
